餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
原住民石板烤肉,馨小尹,在地嚮導 · 80 則評論 · 80 張相片,2 年前,5 顆星,2023/02/27烤肉又出來擺攤囉！！,https://www.google.com/maps/contrib/106033665508610072369/reviews?hl=zh-TW
原住民石板烤肉,Yvonne,11 則評論 · 6 張相片,2 年前,5 顆星,已經去了兩次都收攤 問其他攤的阿姨說鹹豬肉的阿姨身體不舒服不開了🥺好可惜！！！希望阿姨好好養病，可以再吃到超好吃的鹹豬肉！！！！ …,https://www.google.com/maps/contrib/111037272211888019429/reviews?hl=zh-TW
原住民石板烤肉,77,在地嚮導 · 18 則評論 · 3 張相片,2 年前,5 顆星,"終於開了🥹🥹🥹🥹
等了大半年！！！ …",https://www.google.com/maps/contrib/114710155632595401636/reviews?hl=zh-TW
原住民石板烤肉,Jovie,7 則評論 · 1 張相片,2 年前,5 顆星,"真的是超好吃😭
常特地安排一二休息遠從台北南下卻撲空了2回好傷心啊🥹
請問能提供任何聯絡方式嗎？？
好讓我們可以提前確認是否有營業🥹 …",https://www.google.com/maps/contrib/106931212939487029322/reviews?hl=zh-TW
原住民石板烤肉,何婉嘉,"在地嚮導 · 450 則評論 · 2,552 張相片",2 年前,4 顆星,"排隊大概15分鐘
老闆動作其實蠻俐落蠻快的
只是烤肉需要時間所以要等～看老闆切香腸很療癒，有專門切烤肉的機器很猛讓每塊烤肉都一樣厚薄真的吃起來口感很好，熱熱吃很重的胡椒香，冷掉吃居然也不油肉也沒有變硬還是一樣很香，薑很解膩覺得搭配很酷（不吃大蒜就沒加了～），整體口感非常棒

但是如果排隊要20分鐘以上不考慮也不推薦～大熱天又是夜市要排隊那麼久就失去吃夜市小吃邊走邊逛的樂趣了！",https://www.google.com/maps/contrib/117895541647157253263/reviews?hl=zh-TW
原住民石板烤肉,Michi,"在地嚮導 · 1,182 則評論 · 6,871 張相片",2 年前,4 顆星,烤肉比香腸好吃，香味四溢，可惜份量相較價錢較少,https://www.google.com/maps/contrib/111137211404057317794/reviews?hl=zh-TW
原住民石板烤肉,Kuowei Huang,"在地嚮導 · 283 則評論 · 1,514 張相片",3 年前,3 顆星,生意很好的石板烤肉,https://www.google.com/maps/contrib/115892839575010211349/reviews?hl=zh-TW
原住民石板烤肉,黃鈺婷,在地嚮導 · 16 則評論 · 7 張相片,3 年前,5 顆星,在地人推薦，平價美味的夜市小吃，CP值高，老闆娘親切，也懇請廣大網友們排隊時務必遵守老闆提醒的注意事項，避免優質店家遭受有心人士的惡意騷擾與謾罵，既耽誤了自己的等待時間與老闆的作業進度，還得現場被魔音穿腦與收看低級抓馬＝＝,https://www.google.com/maps/contrib/102659938811463481179/reviews?hl=zh-TW
原住民石板烤肉,Hsu Danny,"在地嚮導 · 3,603 則評論 · 8,579 張相片",3 年前,4 顆星,烤肉是滿好吃的，但抹布神功也滿扯的。會介意的人真的倒胃口，不過我不太介意。,https://www.google.com/maps/contrib/106201253664375643106/reviews?hl=zh-TW
原住民石板烤肉,祐昇,7 則評論 · 2 張相片,3 年前,1 顆星,衛生堪慮，一條抹布擦桌子、擦切肉盆、擦粘版，除了東擦西擦外，看似老闆娘的口氣很不好，只賣綜合！其他就沒有！？,https://www.google.com/maps/contrib/109234274785109695069/reviews?hl=zh-TW
原住民石板烤肉,Macy W.,在地嚮導 · 62 則評論 · 38 張相片,4 年前,5 顆星,綜合100 料超多 好吃,https://www.google.com/maps/contrib/100654464171783321486/reviews?hl=zh-TW
原住民石板烤肉,xxx xxx,16 則評論 · 2 張相片,4 年前,1 顆星,"前幾天去買的時候
看到一個大媽（店家認識的）
拿了一個塑膠袋 在裝蒜頭
過程用手在蒜頭堆裡摸來摸去，像在菜市場挑菜一樣 ，也不知道手乾不乾淨，摸了兩三分鐘有，店家看到也不制止，最後裝了整整一袋回去。
但今天去買烤肉時，只是拿了我自己一個人要吃的份量的蒜頭，準備要走時，就被老闆叫回去說拿太多，要求我放回去？
可以不用這麼差別待遇
衛生堪憂就算了
這服務種看人的服務真的不敢恭維，呵呵。",https://www.google.com/maps/contrib/102875707444580505640/reviews?hl=zh-TW
原住民石板烤肉,ProY Ngo,23 則評論,4 年前,5 顆星,"讚。好味道

另外旁邊不遠處220鹹水雞別去吃，0星勸世，最近沒有情緒，人生平淡的可去試試。",https://www.google.com/maps/contrib/100774631117736568039/reviews?hl=zh-TW
原住民石板烤肉,Levis Lu,"在地嚮導 · 768 則評論 · 8,676 張相片",4 年前,5 顆星,"原住民石板烤肉

烤肉60/香腸60
我們點了一份綜合100
排隊好多人，大概等10分鐘還可以
上面有放薑絲、還有蒜頭可以自己拿👍
老闆的刀工好強啊！切香腸好快好薄
不只石板烤肉很吸睛，還有喇叭超復古

肉烤完後放到砧板，切幾刀後
放到旁邊的機器，幾秒後出來切細的！
第一次看到有把機器帶去擺攤（通常店面才會看到",https://www.google.com/maps/contrib/114153247046293860681/reviews?hl=zh-TW
原住民石板烤肉,Ryan Lu,在地嚮導 · 50 則評論 · 200 張相片,4 年前,5 顆星,,https://www.google.com/maps/contrib/115628321772103186849/reviews?hl=zh-TW
原住民石板烤肉,Samson Ting,在地嚮導 · 31 則評論 · 59 張相片,5 年前,5 顆星,大東夜市必吃,https://www.google.com/maps/contrib/112606340454226864398/reviews?hl=zh-TW
原住民石板烤肉,宅仙Chai hsien,在地嚮導 · 360 則評論 · 195 張相片,5 年前,4 顆星,石板烤肉跟香腸都好吃,https://www.google.com/maps/contrib/103145081973134977950/reviews?hl=zh-TW
原住民石板烤肉,Kerry xx,在地嚮導 · 27 則評論 · 133 張相片,5 年前,5 顆星,如果喜歡食烤肉，在大東夜市務必要試試原住民石板烤肉，大排長龍不無原因。我也忍不住排第二次長龍，也要回味一番。,https://www.google.com/maps/contrib/111453397731528054208/reviews?hl=zh-TW
原住民石板烤肉,辛重緯,"在地嚮導 · 650 則評論 · 2,824 張相片",6 年前,5 顆星,石板烤肉跟香腸都好吃~,https://www.google.com/maps/contrib/114548296025261017378/reviews?hl=zh-TW
原住民石板烤肉,Vic Wang,在地嚮導 · 75 則評論 · 7 張相片,6 年前,5 顆星,,https://www.google.com/maps/contrib/104849623733969552033/reviews?hl=zh-TW
原住民石板烤肉,M Y,在地嚮導 · 13 則評論 · 84 張相片,6 年前,5 顆星,,https://www.google.com/maps/contrib/103727821581323974070/reviews?hl=zh-TW
原住民石板烤肉,吳明城,"1,426 則評論",7 年前,4 顆星,要等,https://www.google.com/maps/contrib/104258763058565387408/reviews?hl=zh-TW
原住民石板烤肉,Winnie Chang,在地嚮導 · 183 則評論 · 623 張相片,7 年前,5 顆星,原住民石板烤肉與香腸都好吃,https://www.google.com/maps/contrib/113620645240521060669/reviews?hl=zh-TW
原住民石板烤肉,Jason Young,"在地嚮導 · 3,470 則評論 · 6,315 張相片",7 年前,5 顆星,超愛烤肉!,https://www.google.com/maps/contrib/109653781114774580165/reviews?hl=zh-TW
原住民石板烤肉,GuoNi被Google除名的嚮導,479 則評論 · 8 張相片,8 年前,5 顆星,道地的原住民烤法 很熱血XD,https://www.google.com/maps/contrib/104205829760587703576/reviews?hl=zh-TW
原住民石板烤肉,C. W,在地嚮導 · 213 則評論 · 383 張相片,8 年前,2 顆星,香腸及烤肉別具風味，但看老闆娘的抹布擦桌子又擦砧板就不敢吃了。,https://www.google.com/maps/contrib/103766915995948823156/reviews?hl=zh-TW
原住民石板烤肉,Star Chou,"在地嚮導 · 2,095 則評論 · 7 張相片",8 年前,5 顆星,便宜又好吃,https://www.google.com/maps/contrib/111462421806863346581/reviews?hl=zh-TW
東洲黑糖奶舖,張智偉,26 則評論 · 34 張相片,1 年前,5 顆星,👍 …,https://www.google.com/maps/contrib/116143368003556922011/reviews?hl=zh-TW
東洲黑糖奶舖,hsiu Tzu,2 則評論,1 年前,5 顆星,很讚好喝,https://www.google.com/maps/contrib/113395531744556383792/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,彤恩,在地嚮導 · 20 則評論 · 11 張相片,4 週前,1 顆星,"點餐的應該是老板的女兒 態度很差 臉也臭到不行
舒芙蕾吃起來也不太好吃🙂 …",https://www.google.com/maps/contrib/117690297275414783302/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,李承翰,12 則評論 · 4 張相片,3 個月前,4 顆星,以夜市來說算很頂的攤販了 只是焦糖原味的上面那層烤糖烤的太厚了 吃到後面很膩 其他的也建議是兩個人以上分一個舒芙蕾,https://www.google.com/maps/contrib/117117790038019830631/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,Sharon Chen,"在地嚮導 · 1,059 則評論 · 5,814 張相片",6 個月前,5 顆星,這是我看過最精致的夜市美食 CP值很高,https://www.google.com/maps/contrib/110450924334669777386/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,pipi,在地嚮導 · 23 則評論 · 11 張相片,9 個月前,5 顆星,焦糖原味好吃 值得再次回購👍🏻 …,https://www.google.com/maps/contrib/100411811218344133268/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,lala Liu,8 則評論,1 年前,2 顆星,比起日式舒芙蕾，這比較像是海棉蛋糕😞很乾又不綿密😞,https://www.google.com/maps/contrib/100035736927458812219/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,BON BON,在地嚮導 · 51 則評論 · 43 張相片,1 年前,5 顆星,好吃😋零失敗，老板娘有夠親切滴,https://www.google.com/maps/contrib/116282621523321386046/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,Katie Wang,5 則評論 · 1 張相片,1 年前,5 顆星,超喜歡他們家的鬆餅~CP值很高,https://www.google.com/maps/contrib/114384596185198133521/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,陈颖昇,,1 年前,4 顆星,,https://www.google.com/maps/contrib/115843330504984944187/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,serendipity,在地嚮導 · 135 則評論 · 292 張相片,1 年前,5 顆星,"覺得CP值很高
好吃又療癒！",https://www.google.com/maps/contrib/107261795458565586412/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,chi,12 則評論 · 2 張相片,1 年前,5 顆星,超好吃！,https://www.google.com/maps/contrib/115967116576047243220/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,Yi Wen,在地嚮導 · 61 則評論 · 33 張相片,1 年前,5 顆星,焦糖吃起來脆脆的 很好吃,https://www.google.com/maps/contrib/116698218605816136018/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,巫韻萱,在地嚮導 · 30 則評論 · 25 張相片,1 年前,1 顆星,"逛夜市被這間老闆隨口吐掉的檳榔渣噴到 心情真的很不爽！有夠沒品沒衛生，買過也覺得超級乾、爆難吃！
現在看到照片上面的焦糖舒芙蕾照片就覺得像一坨檳榔渣！嘔嘔嘔🤮 …",https://www.google.com/maps/contrib/105011572549735746929/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,吳小翰,1 則評論,2 年前,5 顆星,真好吃,https://www.google.com/maps/contrib/100646690675654939403/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,Cat,在地嚮導 · 647 則評論 · 895 張相片,2 年前,5 顆星,在花園夜市嘗試了他們的 Souflee 煎餅。鬆軟的厚煎餅，上面放著焦糖，還有QQ珍珠。太好了👍 …,https://www.google.com/maps/contrib/114707098067504727727/reviews?hl=zh-TW
炫の日式舒芙蕾鬆餅專賣,邵莉雯,在地嚮導 · 116 則評論 · 12 張相片,2 年前,5 顆星,,https://www.google.com/maps/contrib/111569293695137302444/reviews?hl=zh-TW
碳烤雄大香雞排,江孟軒（流浪饕客）,在地嚮導 · 40 則評論 · 7 張相片,3 個月前,1 顆星,"很失望的雞排,調味料給超 少,而且挺油的,吃過就不會 再回購,我反而覺得開運的碳 烤雞排比較好吃。",https://www.google.com/maps/contrib/101481739120052045465/reviews?hl=zh-TW
碳烤雄大香雞排,38flower,在地嚮導 · 146 則評論 · 531 張相片,1 年前,3 顆星,很失望的雞排，調味料給超少，而且挺油的，吃過就不會再回購，我反而覺得開運的碳烤雞排比較好吃。,https://www.google.com/maps/contrib/109555575031194912053/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),日勻,在地嚮導 · 12 則評論 · 4 張相片,1 個月前,5 顆星,魚蛋鴨血好吃🤤 …,https://www.google.com/maps/contrib/109194019344009830261/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Zongyi,在地嚮導 · 192 則評論 · 798 張相片,2 個月前,5 顆星,就是喜歡這個胡椒味,https://www.google.com/maps/contrib/107821362649686399530/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),黑蝶,18 則評論 · 1 張相片,3 個月前,1 顆星,好雷喔，沒吃過這麼難吃的東西,https://www.google.com/maps/contrib/111410771021027249964/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),散播美食の卡,"在地嚮導 · 185 則評論 · 3,290 張相片",4 個月前,4 顆星,,https://www.google.com/maps/contrib/106822151659497196227/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),陳米鹿,在地嚮導 · 221 則評論 · 175 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/110084479313580123603/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Manto Ku,在地嚮導 · 28 則評論 · 9 張相片,1 年前,1 顆星,"燒酒螺是臭掉的
鴨血魚蛋整碗都是該死的魚蛋
一塊鴨血都沒有不豪洨
我真的會謝謝ㄟ陳大民",https://www.google.com/maps/contrib/111475814662037263506/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Hochi,在地嚮導 · 54 則評論 · 84 張相片,1 年前,3 顆星,👌 …,https://www.google.com/maps/contrib/117689477239228723333/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Roger Kao,"在地嚮導 · 595 則評論 · 1,073 張相片",1 年前,4 顆星,,https://www.google.com/maps/contrib/101879824552326206499/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),獨自旅行,在地嚮導 · 160 則評論 · 601 張相片,1 年前,1 顆星,綜合鴨血大腸只有三塊魚丸也三塊，便宜鴨血一堆這樣90很坑,https://www.google.com/maps/contrib/117478527340636395173/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),徐巧玲,17 則評論 · 4 張相片,1 年前,1 顆星,湯淡的像水一樣！第一次吃到這麼難吃的,https://www.google.com/maps/contrib/105777464561841740665/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),黃瑄,12 則評論 · 4 張相片,1 年前,1 顆星,點了魚蛋肥腸，回家打開變成鴨血肥腸，無言，看到評論這麼低我就安心了，真的可以關店了。,https://www.google.com/maps/contrib/115795306216159479078/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Bolong Wu,在地嚮導 · 15 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/103612249265540762913/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Eunice Toh,在地嚮導 · 27 則評論 · 45 張相片,1 年前,1 顆星,魚丸的刮刀紋理,https://www.google.com/maps/contrib/102415591829888925701/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),仙仙女,"在地嚮導 · 690 則評論 · 3,089 張相片",2 年前,1 顆星,"買外帶，態度不好
而且我點鴨血魚蛋小碗，跟我收60元
結果回家打開發現，小碗只有鴨血
還多收我20元^^
哈哈真開心喔 謝謝
這間是每次夜市裡最大間的那個：）",https://www.google.com/maps/contrib/115089350509115932797/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),shark,5 則評論,2 年前,1 顆星,"有夠難吃 戴眼鏡臉在臭什麼 這樣還要出來賣東西又不是很好吃是在態度差什麼
還有規定要坐哪 有夠好笑",https://www.google.com/maps/contrib/110937457526928379415/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),C俊彥,在地嚮導 · 60 則評論 · 20 張相片,2 年前,1 顆星,可憐哪 站那邊顧店啦,https://www.google.com/maps/contrib/100859509423827296452/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Wei H,37 則評論 · 1 張相片,2 年前,1 顆星,站那邊啦 這是六星級服務,https://www.google.com/maps/contrib/111251623135066246447/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),面具人,"在地嚮導 · 752 則評論 · 4,082 張相片",2 年前,2 顆星,攤位很大魚蛋味道還好,https://www.google.com/maps/contrib/102792140611503423568/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),SHEON,在地嚮導 · 180 則評論 · 422 張相片,2 年前,1 顆星,"拒人千里,冷若冰霜,面無表情, 態度超差的
東西也沒多好吃不知道是在臭屁幾點的？

營業時間： 未知 可能看老闆心情？",https://www.google.com/maps/contrib/112886136061112437290/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),甘蔗青好喝,14 則評論 · 3 張相片,4 年前,1 顆星,買了魚蛋 給了錢後 下一組客人也點魚蛋 收完下組客人的錢後 看著我對我說60元 我說我剛就給妳了 阿桑硬凹沒有  好在下一組客人替我做證說我剛剛有給 然後連道歉 拍謝 也說的不甘願!!!!!!!!!!!!如果沒有人幫我做證 我不就被當成白吃白喝的???,https://www.google.com/maps/contrib/107093035139399115704/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),ProY Ngo,23 則評論,4 年前,1 顆星,態度差就收一收，沒欠你耶。跟裡面那家古早鹹水雞有啥不一樣，推薦給去夜市的人都查一查，雷蛋差不多3分之1。,https://www.google.com/maps/contrib/100774631117736568039/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),cola chen,在地嚮導 · 506 則評論 · 800 張相片,4 年前,3 顆星,"鴨血沒味道只有腥味，不要買鴨血。湯很好喝！小辣就非常辣了，魚蛋好吃滿香的～
眼鏡男有位子還不給我坐哼哼",https://www.google.com/maps/contrib/112826296569677279671/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),little cat,11 則評論 · 5 張相片,4 年前,1 顆星,服務態度欠佳 就不說點一碗兩個位子這種硬規定了 光是從外帶改成內用就直接擺臭臉 有多點外帶的等朋友吃內用也要趕 又不是沒其他位子 有夠勢利,https://www.google.com/maps/contrib/107966213008812597910/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),靖靖,在地嚮導 · 41 則評論 · 41 張相片,4 年前,1 顆星,"跟外地的朋友一起逛夜市
怕擋到其他購買的客人（雖然也沒別的客人）
所以站旁邊討論
結果戴眼鏡男店員一直不耐煩的叫我們往前
我們只好往前 但還沒討論出結果
就是因為還沒討論好要內用還是外帶 要點什麼
要等確定再一起點
結果催我們點又擺臭臉給我們看 還直接翻白眼
點了三碗一碗裝在袋子裡 六個人坐下來之後
女店員過來問另外兩個朋友有沒有要點
說一碗湯限兩人內用 沒點不能坐
朋友只好尷尬離開
明明花三碗的錢還被趕
缺座位缺成這樣乾脆不要用內用區
而且我們想討論卻搞的好像我們是奧客
直接氣飽了

不知道員工訓練守則第一條是不是要討厭所有的客人
還是員工態度不夠不耐煩不能錄取
口味普通料少又貴
大概客群是有M屬性的有錢人吧
可惜我們都不是 完全不會想再訪
祝生意興隆^_^",https://www.google.com/maps/contrib/100142834815381117732/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Chris Huang,13 則評論 · 3 張相片,4 年前,1 顆星,戴眼鏡，瘦瘦高高的男的態度有夠差,https://www.google.com/maps/contrib/101582086204981863412/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),YC T,11 則評論 · 8 張相片,4 年前,1 顆星,年輕、戴眼鏡的服務員態度有夠差，心情不好乾脆不要出來擺，客人又不是沒付錢，傻眼,https://www.google.com/maps/contrib/101957510716828688580/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),趙思婷,15 則評論 · 4 張相片,4 年前,1 顆星,服務員態度有待加強,https://www.google.com/maps/contrib/117707261614156617836/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Hamm Chen,在地嚮導 · 22 則評論 · 23 張相片,5 年前,1 顆星,這種服務態度，評分差真不意外,https://www.google.com/maps/contrib/109008495239972570200/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),HC S,"在地嚮導 · 3,230 則評論 · 23,803 張相片",5 年前,2 顆星,只有胡椒粉的味道，部落客應該都沒有味覺吧～,https://www.google.com/maps/contrib/117148331852094810753/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),T L,在地嚮導 · 256 則評論 · 882 張相片,5 年前,3 顆星,雖然每次來都會吃，但對於沒辦法沒辦法應付來客帶位的店家，只會給予只會賺錢但沒腦袋的印象,https://www.google.com/maps/contrib/103185027674875969687/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),AA A,"在地嚮導 · 301 則評論 · 1,067 張相片",5 年前,1 顆星,員工👎🏻 …,https://www.google.com/maps/contrib/113723089156586320660/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),蘇漢祥,7 則評論,5 年前,1 顆星,"男店員服務態度有夠差
這種態度可以包一包回家了",https://www.google.com/maps/contrib/100350199109337138579/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),幸君,"在地嚮導 · 396 則評論 · 1,180 張相片",5 年前,1 顆星,"燒酒螺裡面好多臭的⋯⋯
麻辣鴨血的大腸也沒處理好
跟以前差太多",https://www.google.com/maps/contrib/108610970185180540793/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),A LIANG,"在地嚮導 · 248 則評論 · 2,335 張相片",5 年前,2 顆星,鴨血很普通,https://www.google.com/maps/contrib/108486405406507426577/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),嘉嘉,350 則評論,5 年前,4 顆星,還不錯，工作人員不親切,https://www.google.com/maps/contrib/111032427953273202609/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),方品淇,3 則評論,6 年前,5 顆星,,https://www.google.com/maps/contrib/103539696691135320697/reviews?hl=zh-TW
陳大民麻辣鴨血(大東東夜市),Hu Wen Jia,"在地嚮導 · 233 則評論 · 1,770 張相片",6 年前,1 顆星,戴眼鏡瘦瘦的男服務員，態度真的有夠差勁,https://www.google.com/maps/contrib/112443528000485800683/reviews?hl=zh-TW
林桑Laksa麵,Z Zu,在地嚮導 · 63 則評論 · 18 張相片,2 週前,1 顆星,"在夜市，這個售價太高了，湯頭不到位，肉片是重組肉，還只有3小片，剩下的都是粗俗火鍋料

最後⋯拉沙麵加辣竟然還是台式辣椒油！！",https://www.google.com/maps/contrib/101984776102787755706/reviews?hl=zh-TW
林桑Laksa麵,NMJB,13 則評論 · 1 張相片,2 個月前,1 顆星,"店員有夠沒家教
口罩拉下來對著我的麵咳嗽？😍
而且賣130內容物沒多少 花錢找罪受 …",https://www.google.com/maps/contrib/109566394135185042502/reviews?hl=zh-TW
林桑Laksa麵,Alson,在地嚮導 · 21 則評論 · 9 張相片,4 個月前,1 顆星,亂寫是新加坡laska 。 新加坡laksa 不是這樣的。 這是砂鍋面。 laska 是椰漿咖喱。,https://www.google.com/maps/contrib/104796075827749218866/reviews?hl=zh-TW
林桑Laksa麵,黃洺洺（洺哥）,33 則評論,7 個月前,5 顆星,"已經很多年沒吃到的東西，一開始還找不到店在哪裡（因為大東分2區）。
如果想吃的話，它目前位於機車停車場的第2區夜市裡面（麻辣魚蛋斜對面）～～",https://www.google.com/maps/contrib/114695918818992032526/reviews?hl=zh-TW
林桑Laksa麵,韋韋,在地嚮導 · 37 則評論 · 6 張相片,9 個月前,1 顆星,"難吃到哭出來^^
我寧可旁邊吃滷肉飯真的🙂 …",https://www.google.com/maps/contrib/104460512320582925783/reviews?hl=zh-TW
林桑Laksa麵,郭財子,在地嚮導 · 91 則評論 · 84 張相片,10 個月前,5 顆星,麵好吃 湯頭好喝 服務態度也很好,https://www.google.com/maps/contrib/117639768306899094408/reviews?hl=zh-TW
林桑Laksa麵,DEREK,在地嚮導 · 17 則評論 · 2 張相片,11 個月前,1 顆星,不建議各位食用，除非大家想心情變不好😎 …,https://www.google.com/maps/contrib/103647345578271109552/reviews?hl=zh-TW
林桑Laksa麵,栗西沙菜絵,在地嚮導 · 19 則評論 · 1 張相片,11 個月前,1 顆星,"超雷⋯完全沒味道⋯
而且配料都是便宜的火鍋料幾個
比早餐店的鍋燒麵還不如
對不起我的錢錢跟胃😮‍💨 …",https://www.google.com/maps/contrib/103481319547258515396/reviews?hl=zh-TW
林桑Laksa麵,Nash Wu,在地嚮導 · 16 則評論 · 2 張相片,1 年前,1 顆星,踩雷了,https://www.google.com/maps/contrib/103291468492365198729/reviews?hl=zh-TW
林桑Laksa麵,Richard,在地嚮導 · 33 則評論 · 10 張相片,1 年前,1 顆星,吃完烙賽,https://www.google.com/maps/contrib/118437773016175279527/reviews?hl=zh-TW
林桑Laksa麵,Pai Pai,在地嚮導 · 300 則評論 · 611 張相片,1 年前,1 顆星,"超級雷…
三片肉，肉的品質應該是最差的那種
一些難吃的火鍋料
加上口感不佳的烏龍麵

湯的味道也不怎麼樣

這個價格去吃小火鍋都比較好吃",https://www.google.com/maps/contrib/102420770180400146550/reviews?hl=zh-TW
林桑Laksa麵,香奈鵝,4 則評論 · 1 張相片,1 年前,5 顆星,好吃又服務至上👍 …,https://www.google.com/maps/contrib/116837007057403066896/reviews?hl=zh-TW
林桑Laksa麵,陳博鍇,6 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/102999976592314314841/reviews?hl=zh-TW
林桑Laksa麵,賴泰丞,8 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/108238140885458777246/reviews?hl=zh-TW
林桑Laksa麵,陳捨賴,4 則評論,1 年前,1 顆星,"外帶回家吃結果吃到釘書針？
不就還好我沒有吞進去🙂 …",https://www.google.com/maps/contrib/102878396285289370065/reviews?hl=zh-TW
林桑Laksa麵,N Đ H,,1 年前,5 顆星,,https://www.google.com/maps/contrib/114292782434113951517/reviews?hl=zh-TW
林桑Laksa麵,秋兒,在地嚮導 · 65 則評論 · 77 張相片,1 年前,5 顆星,"我覺得還可以
雖然不是到很便宜
但老闆態度非常熱情
加辣是精髓
而且上桌是熱熱的覺得不錯",https://www.google.com/maps/contrib/109509246214035867749/reviews?hl=zh-TW
林桑Laksa麵,yang,在地嚮導 · 19 則評論 · 25 張相片,1 年前,1 顆星,"外帶的湯份量這樣，是沾麵嗎？！
130$的價值",https://www.google.com/maps/contrib/116364940251873161939/reviews?hl=zh-TW
林桑Laksa麵,Lotso Wu,在地嚮導 · 118 則評論 · 701 張相片,1 年前,4 顆星,蠻好的叻沙麵，湯頭椰奶香氣很濃郁，淡淡的咖哩椰奶香真的很好喝。麵條部分就比較一般，選用油麵並沒有很好地吸收湯汁。份量來說偏小，男生可能會吃不飽。,https://www.google.com/maps/contrib/113834107392996381544/reviews?hl=zh-TW
林桑Laksa麵,Liu Mei,在地嚮導 · 27 則評論 · 2 張相片,1 年前,1 顆星,真的超雷，是不是沒有吃過叻沙？,https://www.google.com/maps/contrib/100450347516512624504/reviews?hl=zh-TW
林桑Laksa麵,Bear Jiun,在地嚮導 · 422 則評論 · 758 張相片,2 年前,2 顆星,"真的普通又貴
火鍋料搭配重組肉片
湯頭感覺像是粉泡的
很不自然
踩雷了",https://www.google.com/maps/contrib/114520405670304372787/reviews?hl=zh-TW
林桑Laksa麵,Van Mai,,2 年前,5 顆星,,https://www.google.com/maps/contrib/117432512357433853158/reviews?hl=zh-TW
林桑Laksa麵,新旗山花,在地嚮導 · 434 則評論 · 835 張相片,2 年前,1 顆星,"2023/3
湯頭超稀超水…
餐具也滿髒的…

麵條好吃
配料多是火鍋料",https://www.google.com/maps/contrib/103062507368686737785/reviews?hl=zh-TW
